id,name,operation,price,product_code,href
659,Смартфон Xiaomi POCO M4 5G 4/64GB (NFC) (RU/A) Poco Yellow (желтый),"||Операционная система: |Android||Диагональ экрана: |6.58"" (2408x1080). Full HD. IPS||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |2| ",16445,Код товара: 2837643,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-poco-m4-5g-4-64gb-nfc-ru-a-poco-yellow-jeltyiy/
660,Смартфон Xiaomi POCO M4 5G 4/64GB (NFC) (RU/A) Cool Blue (холодный синий),"||Операционная система: |Android||Диагональ экрана: |6.6"" (2400x1080). Full HD. IPS||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |2| ",16445,Код товара: 2837642,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-poco-m4-5g-4-64gb-nfc-ru-a-cool-blue-holodnyiy-siniy/
661,Смартфон Xiaomi Poco F5 12/256GB (NFC) (RU/A) White (белый),"||Операционная система: |Android||Диагональ экрана: |6.67"" (2400x1080). Full HD. OLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",42304,Код товара: 2826993,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-poco-f5-12-256gb-nfc-ru-a-white-belyiy/
662,Смартфон Xiaomi Poco F5 12/256GB (NFC) (RU/A) Blue (синий),"||Операционная система: |Android||Диагональ экрана: |6.67"" (2400x1080). Full HD. OLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",40793,Код товара: 2826992,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-poco-f5-12-256gb-nfc-ru-a-blue-siniy/
663,Смартфон Xiaomi Poco F5 12/256GB (NFC) (RU/A) Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.67"" (2400x1080). Full HD. OLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",42304,Код товара: 2826991,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-poco-f5-12-256gb-nfc-ru-a-black-chernyiy/
664,Смартфон Xiaomi Poco F4 5G 6/128GB (Global Version) Night Black (черная ночь),"||Операционная система: |Android||Диагональ экрана: |6.67"" (2400x1080). Full HD. AMOLED||Емкость аккумулятора: |4500 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",24790,Код товара: 2764195,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-poco-f4-5g-6-128gb-global-version-night-black-chernaya-noch/
665,Смартфон Xiaomi POCO C40 4/64GB (RU/A) Yellow (желтый),"||Операционная система: |Android||Диагональ экрана: |6.71"" (1650x720). HD. IPS||Емкость аккумулятора: |6000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |2| ",8131,Код товара: 2727887,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-poco-c40-4-64gb-ru-a-yellow-jeltyiy/
666,Смартфон Xiaomi POCO C40 4/64GB (Global Version) Power Black (заряженный черный),"||Операционная система: |Android||Диагональ экрана: |6.71"" (1650x720). HD. IPS||Емкость аккумулятора: |6000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |2| ",8939,Код товара: 2823669,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-poco-c40-4-64gb-global-version-power-black-zaryajennyiy-chernyiy/
667,Смартфон Xiaomi POCO C40 3/32GB (RU/A) Power Black (заряженный черный),"||Операционная система: |Android||Диагональ экрана: |6.71"" (1650x720). HD. IPS||Емкость аккумулятора: |6000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |2| ",8111,Код товара: 2737609,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-poco-c40-3-32gb-ru-a-power-black-zaryajennyiy-chernyiy/
668,Смартфон Xiaomi 13T Pro 12/256GB (NFC) (Global Version) Alpine Blue (альпийский синий),"||Операционная система: |Android||Диагональ экрана: |6.67"" (2712x1220). 2K QHD. AMOLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",65422,Код товара: 2842726,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-13t-pro-12-256gb-nfc-global-version-alpine-blue-alpiyskiy-siniy/
669,Смартфон Xiaomi 13T 12/256GB (NFC) (Global Version) Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.67"" (2712x1220). 2K QHD. AMOLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",45773,Код товара: 2833842,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-13t-12-256gb-nfc-global-version-black-chernyiy/
670,Смартфон Xiaomi 13 Ultra 16/1TB (NFC) (CN) White (белый),"||Операционная система: |Android||Диагональ экрана: |6.73"" (3200x1440). 2K QHD. AMOLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |4| ",102100,Код товара: 2826986,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-13-ultra-16-1tb-nfc-cn-white-belyiy/
671,Смартфон Xiaomi 13 Ultra 12/256GB (NFC) (CN) Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.73"" (3200x1440). 2K QHD. AMOLED||Емкость аккумулятора: |5000 мА⋅ч||Количество основных (тыловых) камер: |4| ",80990,Код товара: 2817219,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-13-ultra-12-256gb-nfc-cn-black-chernyiy/
672,Смартфон Xiaomi 13 Lite 8/256GB (NFC) (Global Version) Lite Blue (голубой),"||Операционная система: |Android||Диагональ экрана: |6.55"" (2400x1080). Full HD. AMOLED||Емкость аккумулятора: |4500 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",37085,Код товара: 2823742,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-13-lite-8-256gb-nfc-global-version-lite-blue-goluboy/
673,Смартфон Xiaomi 13 Lite 8/128GB (NFC) (Global Version) Pink (розовый),"||Операционная система: |Android||Диагональ экрана: |6.55"" (2400x1080). Full HD. AMOLED||Емкость аккумулятора: |4500 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",33602,Код товара: 2785357,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-13-lite-8-128gb-nfc-global-version-pink-rozovyiy/
674,Смартфон Xiaomi 13 Lite 8/128GB (NFC) (Global Version) Lite Blue (голубой),"||Операционная система: |Android||Диагональ экрана: |6.55"" (2400x1080). Full HD. AMOLED||Емкость аккумулятора: |4500 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",33602,Код товара: 2785356,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-13-lite-8-128gb-nfc-global-version-lite-blue-goluboy/
675,Смартфон Xiaomi 12X 8/256GB (NFC) (CN) Purple (фиолетовый),"||Операционная система: |Android||Диагональ экрана: |6.28"" (2400x1080). Full HD. AMOLED||Емкость аккумулятора: |4500 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",35056,Код товара: 2829057,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-12x-8-256gb-nfc-cn-purple-fioletovyiy/
676,Смартфон Xiaomi 12X 8/128GB (NFC) (Global Version) Purple (фиолетовый),"||Операционная система: |Android||Диагональ экрана: |6.28"" (2400x1080). Full HD. AMOLED||Емкость аккумулятора: |4500 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",35003,Код товара: 2764216,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-12x-8-128gb-nfc-global-version-purple-fioletovyiy/
677,Смартфон Xiaomi 12X 12/256GB (NFC) (CN) Purple (фиолетовый),"||Операционная система: |Android||Диагональ экрана: |6.28"" (2400x1080). Full HD. AMOLED||Емкость аккумулятора: |4500 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",37460,Код товара: 2813632,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-12x-12-256gb-nfc-cn-purple-fioletovyiy/
678,Смартфон Xiaomi 12S Ultra 12/256GB (NFC) (CN) Fir Green (елово-зеленый),"||Операционная система: |Android||Диагональ экрана: |6.73"" (3200x1440). 2K QHD. AMOLED||Емкость аккумулятора: |4860 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",65105,Код товара: 2745238,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-12s-ultra-12-256gb-nfc-cn-fir-green-elovo-zelenyiy/
679,Смартфон Xiaomi 12 Pro 12/256GB (NFC) (Global Version) Grey (серый),"||Операционная система: |Android||Диагональ экрана: |6.73"" (3200x1440). 2K QHD. AMOLED||Емкость аккумулятора: |4600 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",65482,Код товара: 2697630,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-12-pro-12-256gb-nfc-global-version-grey-seryiy/
680,Смартфон Xiaomi 12 Lite 8/128GB (NFC) (Global Version) Green (зеленый),"||Операционная система: |Android||Диагональ экрана: |6.55"" (2400x1080). Full HD. AMOLED||Емкость аккумулятора: |4300 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",29294,Код товара: 2823727,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-12-lite-8-128gb-nfc-global-version-green-zelenyiy/
681,Смартфон Xiaomi 12 Lite 6/128GB (NFC) (Global Version) Pink (розовый),"||Операционная система: |Android||Диагональ экрана: |6.55"" (2400x1080). Full HD. AMOLED||Емкость аккумулятора: |4300 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",27787,Код товара: 2732978,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-12-lite-6-128gb-nfc-global-version-pink-rozovyiy/
682,Смартфон Xiaomi 12 8/256GB (NFC) (Global Version) Purple (фиолетовый),"||Операционная система: |Android||Диагональ экрана: |6.28"" (2400x1080). Full HD. AMOLED||Емкость аккумулятора: |4500 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",42757,Код товара: 2675957,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-12-8-256gb-nfc-global-version-purple-fioletovyiy/
683,Смартфон Xiaomi 12 8/256GB (NFC) (Global Version) Blue (синий),"||Операционная система: |Android||Диагональ экрана: |6.28"" (2400x1080). Full HD. AMOLED||Емкость аккумулятора: |4500 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",39063,Код товара: 2680464,https://www.niceprice62.ru/telefony/mobilnye-telefony/xiaomi-12-8-256gb-nfc-global-version-blue-siniy/
684,Смартфон TECNO Spark Go 2023 3/64GB Endless Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.56"" (1600x720). HD. IPS||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |2| ",8067,Код товара: 2787005,https://www.niceprice62.ru/telefony/mobilnye-telefony/tecno-spark-go-2023-3-64gb-endless-black-chernyiy/
685,Смартфон TECNO Spark 10C 4/64GB Meta Blue (синий),"||Операционная система: |Android||Диагональ экрана: |6.6"" (1612x720). HD. IPS||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |2 nano SIM||Количество основных (тыловых) камер: |2| ",8605,Код товара: 2800291,https://www.niceprice62.ru/telefony/mobilnye-telefony/tecno-spark-10c-4-64gb-meta-blue-siniy/
686,Смартфон TECNO Spark 10C 4/64GB Meta Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.6"" (1612x720). HD. IPS||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |2 nano SIM||Количество основных (тыловых) камер: |2| ",7418,Код товара: 2800290,https://www.niceprice62.ru/telefony/mobilnye-telefony/tecno-spark-10c-4-64gb-meta-black-chernyiy/
687,Смартфон TECNO Spark 10 Pro 8/128GB Pearl White (жемчужно-белый),"||Операционная система: |Android||Диагональ экрана: |6.78"" (2460x1080). Full HD. IPS||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",13382,Код товара: 2802607,https://www.niceprice62.ru/telefony/mobilnye-telefony/tecno-spark-10-pro-8-128gb-pearl-white-jemchujno-belyiy/
688,Смартфон TECNO Spark 10 4/128GB Meta Blue (синий),"||Операционная система: |Android||Диагональ экрана: |6.56"" (1612x720). Full HD. IPS||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |2 nano SIM||Количество основных (тыловых) камер: |2| ",10560,Код товара: 2800289,https://www.niceprice62.ru/telefony/mobilnye-telefony/tecno-spark-10-4-128gb-meta-blue-siniy/
689,Смартфон TECNO POVA 5 Pro 5G 8/256GB Silver Fantasy (серебристый),"||Операционная система: |Android||Диагональ экрана: |6.78"" (2460x1080). Full HD. IPS||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |2 nano SIM||Количество основных (тыловых) камер: |2| ",21654,Код товара: 2837698,https://www.niceprice62.ru/telefony/mobilnye-telefony/tecno-pova-5-pro-5g-8-256gb-silver-fantasy-serebristyiy/
690,Смартфон TECNO POVA 5 Pro 5G 8/128GB Silver Fantasy (серебристый),"||Операционная система: |Android||Диагональ экрана: |6.78"" (2460x1080). Full HD. IPS||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |2 nano SIM||Количество основных (тыловых) камер: |2| ",19366,Код товара: 2837697,https://www.niceprice62.ru/telefony/mobilnye-telefony/tecno-pova-5-pro-5g-8-128gb-silver-fantasy-serebristyiy/
691,Смартфон TECNO PHANTOM X2 8/256GB Stardust Grey (серый),"||Операционная система: |Android||Диагональ экрана: |6.8"" (2400x1080). Full HD. AMOLED||Емкость аккумулятора: |5160 мА⋅ч||SIM-карты: |2 SIM||Количество основных (тыловых) камер: |3| ",39095,Код товара: 2767986,https://www.niceprice62.ru/telefony/mobilnye-telefony/tecno-phantom-x2-8-256gb-stardust-grey-seryiy/
692,Смартфон TECNO PHANTOM X2 8/256GB Moonlight Silver (лунный серебристый),"||Операционная система: |Android||Диагональ экрана: |6.8"" (2400x1080). Full HD. AMOLED||Емкость аккумулятора: |5160 мА⋅ч||SIM-карты: |2 SIM||Количество основных (тыловых) камер: |3| ",38591,Код товара: 2765132,https://www.niceprice62.ru/telefony/mobilnye-telefony/tecno-phantom-x2-8-256gb-moonlight-silver-lunnyiy-serebristyiy/
693,Смартфон TECNO Camon 19 6/128GB Sea Salt White (белая морская соль),"||Операционная система: |Android||Диагональ экрана: |6.8"" (2460x1080). HD. IPS||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",17342,Код товара: 2710482,https://www.niceprice62.ru/telefony/mobilnye-telefony/tecno-camon-19-6-128gb-sea-salt-white-belaya-morskaya-sol/
694,Смартфон Sony Xperia 10 V 8/128GB Lavender (лаванда),"||Операционная система: |Android||Диагональ экрана: |6.1"" (2520x1080). Full HD. OLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |2| ",46801,Код товара: 2842684,https://www.niceprice62.ru/telefony/mobilnye-telefony/sony-xperia-10-v-8-128gb-lavender-lavanda/
695,Смартфон Sony Xperia 10 V 8/128GB Green (зеленый),"||Операционная система: |Android||Диагональ экрана: |6.1"" (2520x1080). Full HD. OLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |2| ",46801,Код товара: 2842683,https://www.niceprice62.ru/telefony/mobilnye-telefony/sony-xperia-10-v-8-128gb-green-zelenyiy/
696,Смартфон Sony Xperia 1 V 12/256GB Green (зеленый),"||Операционная система: |Android||Диагональ экрана: |6.5"" (3840x1644). 4K UHD. OLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",131470,Код товара: 2842685,https://www.niceprice62.ru/telefony/mobilnye-telefony/sony-xperia-1-v-12-256gb-green-zelenyiy/
697,Смартфон Sony Xperia 1 V 12/256GB Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.5"" (3840x1644). 4K UHD. OLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",131470,Код товара: 2842686,https://www.niceprice62.ru/telefony/mobilnye-telefony/sony-xperia-1-v-12-256gb-black-chernyiy/
698,Смартфон Sony Xperia 1 IV 12/512GB Violet (фиолетовый),"||Операционная система: |Android||Диагональ экрана: |6.5"" (3840x1644). 2K QHD. OLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",73618,Код товара: 2732930,https://www.niceprice62.ru/telefony/mobilnye-telefony/sony-xperia-1-iv-12-512gb-violet-fioletovyiy/
699,Смартфон Sony Xperia 1 IV 12/256GB Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.5"" (3840x1644). 2K QHD. OLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",69612,Код товара: 2717944,https://www.niceprice62.ru/telefony/mobilnye-telefony/sony-xperia-1-iv-12-256gb-black-chernyiy/
700,Смартфон Samsung Galaxy Z Fold5 (SM-F946B) 12/256GB Cream (кремовый),"||Операционная система: |Android||Диагональ экрана: |7.6"" (2176x1812). Dynamic AMOLED 2X||Емкость аккумулятора: |4400 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ",154226,Код товара: 2832979,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-z-fold5-sm-f946b-12-256gb-cream-kremovyiy/
701,Смартфон Samsung Galaxy Z Fold4 (SM-F936B) 12/512GB Grey-Green (серо-зеленый),"||Операционная система: |Android||Диагональ экрана: |7.6"" (2176x1812). 2K QHD. Dynamic AMOLED 2X||Емкость аккумулятора: |4400 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ",129886,Код товара: 2727942,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-z-fold4-sm-f936b-12-512gb-grey-green-sero-zelenyiy/
702,Смартфон Samsung Galaxy Z Fold4 (SM-F936B) 12/512GB Beige (бежевый),"||Операционная система: |Android||Диагональ экрана: |7.6"" (2176x1812). 2K QHD. Dynamic AMOLED 2X||Емкость аккумулятора: |4400 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ",129886,Код товара: 2732819,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-z-fold4-sm-f936b-12-512gb-beige-bejevyiy/
703,Смартфон Samsung Galaxy Z Fold4 (SM-F936B) 12/256GB Phantom Black (черный фантом),||Операционная система: |Android||Диагональ экрана: |7.6||Емкость аккумулятора: |4400 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ,120947,Код товара: 2732825,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-z-fold4-sm-f936b-12-256gb-phantom-black-chernyiy-fantom/
704,Смартфон Samsung Galaxy Z Flip5 (SM-F731B) 8/256GB Lavender (лаванда),"||Операционная система: |Android||Диагональ экрана: |6.7"" (2640x1080). Dynamic AMOLED 2X||Емкость аккумулятора: |3700 мА⋅ч||Количество основных (тыловых) камер: |2| ",87560,Код товара: 2823849,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-z-flip5-sm-f731b-8-256gb-lavender-lavanda/
705,Смартфон Samsung Galaxy Z Flip4 (SM-F721) 8/256GB Graphite (графитовый),"||Операционная система: |Android||Диагональ экрана: |6.7"" (2640x1080). Full HD. Dynamic AMOLED 2X||Емкость аккумулятора: |3700 мА⋅ч||SIM-карты: |Nano SIM+eSIM||Количество основных (тыловых) камер: |2| ",66559,Код товара: 2724974,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-z-flip4-sm-f721-8-256gb-graphite-grafitovyiy/
706,Смартфон Samsung Galaxy Z Flip4 (SM-F721) 8/256GB Gold (золотой),"||Операционная система: |Android||Диагональ экрана: |6.7"" (2640x1080). Full HD. Dynamic AMOLED 2X||Емкость аккумулятора: |3700 мА⋅ч||SIM-карты: |Nano SIM+eSIM||Количество основных (тыловых) камер: |2| ",65482,Код товара: 2733918,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-z-flip4-sm-f721-8-256gb-gold-zolotoy/
707,Смартфон Samsung Galaxy Z Flip4 (SM-F721) 8/256GB Blue (голубой),"||Операционная система: |Android||Диагональ экрана: |6.7"" (2640x1080). Full HD. Dynamic AMOLED 2X||Емкость аккумулятора: |3700 мА⋅ч||SIM-карты: |Nano SIM+eSIM||Количество основных (тыловых) камер: |2| ",68820,Код товара: 2727938,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-z-flip4-sm-f721-8-256gb-blue-goluboy/
708,Смартфон Samsung Galaxy Z Flip4 (SM-F721) 8/128GB Graphite (графитовый),"||Операционная система: |Android||Диагональ экрана: |6.7"" (2640x1080). Full HD. Dynamic AMOLED 2X||Емкость аккумулятора: |3700 мА⋅ч||SIM-карты: |Nano SIM+eSIM||Количество основных (тыловых) камер: |2| ",65482,Код товара: 2727936,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-z-flip4-sm-f721-8-128gb-graphite-grafitovyiy/
709,Смартфон Samsung Galaxy Z Flip4 (SM-F721) 8/128GB Gold (золотой),"||Операционная система: |Android||Диагональ экрана: |6.7"" (2640x1080). Full HD. Dynamic AMOLED 2X||Емкость аккумулятора: |3700 мА⋅ч||SIM-карты: |Nano SIM+eSIM||Количество основных (тыловых) камер: |2| ",53586,Код товара: 2733917,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-z-flip4-sm-f721-8-128gb-gold-zolotoy/
710,Смартфон Samsung Galaxy Z Flip4 (SM-F721) 8/128GB Blue (голубой),"||Операционная система: |Android||Диагональ экрана: |6.7"" (2640x1080). Full HD. Dynamic AMOLED 2X||Емкость аккумулятора: |3700 мА⋅ч||SIM-карты: |Nano SIM+eSIM||Количество основных (тыловых) камер: |2| ",53586,Код товара: 2733916,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-z-flip4-sm-f721-8-128gb-blue-goluboy/
711,Смартфон Samsung Galaxy Z Flip3 (SM-F711) 8/256GB Lavander (лавандовый),"||Операционная система: |Android||Диагональ экрана: |6.7"" (2640x1080). Full HD. AMOLED||Емкость аккумулятора: |3300 мА⋅ч||SIM-карты: |Nano SIM+eSIM||Количество основных (тыловых) камер: |2| ",43619,Код товара: 2846726,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-z-flip3-sm-f711-8-256gb-lavander-lavandovyiy/
712,Смартфон Samsung Galaxy Z Flip3 (SM-F711) 8/256GB Green (зеленый),"||Операционная система: |Android||Диагональ экрана: |6.7"" (2640x1080). Full HD. AMOLED||Емкость аккумулятора: |3300 мА⋅ч||SIM-карты: |Nano SIM+eSIM||Количество основных (тыловых) камер: |2| ",43619,Код товара: 2599816,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-z-flip3-sm-f711-8-256gb-green-zelenyiy/
713,Смартфон Samsung Galaxy Z Flip3 (SM-F711) 8/256GB Beige (бежевый),"||Операционная система: |Android||Диагональ экрана: |6.7"" (2640x1080). Full HD. AMOLED||Емкость аккумулятора: |3300 мА⋅ч||SIM-карты: |Nano SIM+eSIM||Количество основных (тыловых) камер: |2| ",48077,Код товара: 2595926,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-z-flip3-sm-f711-8-256gb-beige-bejevyiy/
714,Смартфон Samsung Galaxy S23 Ultra (SM-S918B) 12/512GB (Snapdragon 8 Gen2) Lime (лайм),"||Операционная система: |Android||Диагональ экрана: |6.8"" (3088x1440). 2K QHD. Dynamic AMOLED 2X||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |4| ",131256,Код товара: 2835091,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-s23-ultra-sm-s918b-12-512gb-snapdragon-8-gen2-lime-laym/
715,Смартфон Samsung Galaxy S23 Ultra (SM-S918B) 12/512GB (Snapdragon 8 Gen2) Lavender (лаванда),"||Операционная система: |Android||Диагональ экрана: |6.8"" (3088x1440). 2K QHD. Dynamic AMOLED 2X||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |4| ",104990,Код товара: 2776138,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-s23-ultra-sm-s918b-12-512gb-snapdragon-8-gen2-lavender-lavanda/
716,Смартфон Samsung Galaxy S23 Ultra (SM-S918B) 12/256GB (Snapdragon 8 Gen2) Phantom Black (черный фантом),"||Операционная система: |Android||Диагональ экрана: |6.8"" (3088x1440). 2K QHD. Dynamic AMOLED 2X||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |4| ",97145,Код товара: 2778312,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-s23-ultra-sm-s918b-12-256gb-snapdragon-8-gen2-phantom-black-chernyiy-fantom/
717,Смартфон Samsung Galaxy S23 Ultra (SM-S918B) 12/256GB (Snapdragon 8 Gen2) Cream (кремовый),"||Операционная система: |Android||Диагональ экрана: |6.8"" (3088x1440). 2K QHD. Dynamic AMOLED 2X||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |4| ",96607,Код товара: 2776222,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-s23-ultra-sm-s918b-12-256gb-snapdragon-8-gen2-cream-kremovyiy/
718,Смартфон Samsung Galaxy S23 (SM-S911B) 8/128GB (Snapdragon 8 Gen2) Phantom Black (черный фантом),"||Операционная система: |Android||Диагональ экрана: |6.1"" (2340×1080). Full HD. AMOLED||Емкость аккумулятора: |3900 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ",64405,Код товара: 2776207,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-s23-sm-s911b-8-128gb-snapdragon-8-gen2-phantom-black-chernyiy-fantom/
719,Смартфон Samsung Galaxy S23 (SM-S911B) 8/128GB (Snapdragon 8 Gen2) Lavender (лаванда),"||Операционная система: |Android||Диагональ экрана: |6.1"" (2340×1080). Full HD. AMOLED||Емкость аккумулятора: |3900 мА⋅ч||SIM-карты: |Dual: nano SIM + eSIM||Количество основных (тыловых) камер: |3| ",62490,Код товара: 2776209,https://www.niceprice62.ru/telefony/mobilnye-telefony/samsung-galaxy-s23-sm-s911b-8-128gb-snapdragon-8-gen2-lavender-lavanda/
